# lams, psi_mean, delta_mean
608.382900 26.926904 80.835439
607.915500 26.774573 80.901714
607.448000 26.621438 80.973118
606.980400 26.473908 81.050028
606.512700 26.328239 81.126024
606.044900 26.185735 81.212879
605.577000 26.042901 81.309145
605.108900 25.906043 81.404882
604.640800 25.769952 81.493162
604.172600 25.643616 81.593118
603.704200 25.526103 81.700142
603.235800 25.405650 81.809506
602.767300 25.290605 81.925453
602.298600 25.173190 82.040953
601.829800 25.048621 82.157938
601.361000 24.933709 82.282592
600.892000 24.820487 82.405025
600.422900 24.712935 82.532699
599.953700 24.606196 82.662760
599.484400 24.510506 82.795691
599.015000 24.418443 82.939521
598.545500 24.315056 83.074701
598.075900 24.215403 83.207290
597.606200 24.111565 83.355949
597.136400 24.031965 83.500583
596.666400 23.953743 83.647160
596.196400 23.861391 83.801707
595.726300 23.783921 83.950565
595.256000 23.692511 84.111252
594.785700 23.600839 84.269853
594.315200 23.512851 84.426028
593.844700 23.437503 84.579205
593.374000 23.358157 84.735002
592.903200 23.306380 84.875880
592.432300 23.249218 85.016300
591.961300 23.215593 85.169199
591.490200 23.151536 85.322944
591.019000 23.104793 85.469034
590.547700 23.024938 85.625283
590.076300 22.984473 85.768482
589.604800 22.913061 85.915484
589.133100 22.841490 86.062858
588.661400 22.757382 86.180832
588.189600 22.691630 86.316033
587.717600 22.660184 86.434757
587.245500 22.591969 86.548783
586.773400 22.535976 86.648525
586.301100 22.472662 86.699598
585.828700 22.465817 86.740519
585.356300 22.423285 86.759795
584.883700 22.359905 86.771042
584.410900 22.210758 86.780151
583.938200 22.055572 86.774829
583.465200 21.859453 86.860009
582.992200 21.686722 86.932473
582.519100 21.499735 87.015649
582.045800 21.337696 87.112480
581.572500 21.223762 87.190318
581.099100 21.064961 87.289141
580.625500 20.935061 87.405208
580.151900 20.794555 87.502061
579.678000 20.635482 87.602207
579.204200 20.464036 87.714657
578.730200 20.332492 87.827703
578.256100 20.189752 87.951288
577.781900 20.018256 88.076941
577.307600 19.853992 88.191107
576.833200 19.686830 88.302066
576.358600 19.522475 88.440825
575.884000 19.371134 88.570093
575.409300 19.211500 88.703934
574.934400 19.050488 88.827166
574.459500 18.878565 88.969714
573.984400 18.707358 89.110700
573.509200 18.543437 89.248102
573.033900 18.372469 89.390881
572.558600 18.205354 89.537950
572.083100 18.036970 89.687002
571.607500 17.869334 89.833240
571.131800 17.702771 89.993407
570.655900 17.537755 90.157533
570.180100 17.369158 90.325781
569.704000 17.195985 90.498391
569.227800 17.033026 90.669653
568.751600 16.860509 90.839454
568.275300 16.691148 91.013604
567.798800 16.518486 91.185908
567.322200 16.342318 91.371302
566.845500 16.170064 91.557157
566.368700 15.997279 91.743817
565.891800 15.821947 91.942855
565.414900 15.649849 92.146690
564.937700 15.473196 92.350120
564.460500 15.289647 92.558189
563.983200 15.103933 92.771702
563.505700 14.918928 92.989667
563.028200 14.732967 93.211790
562.550500 14.547286 93.439598
562.072800 14.361751 93.678120
561.594800 14.175739 93.916644
561.116900 13.988662 94.159059
560.638800 13.799443 94.405503
560.160600 13.608483 94.659087
559.682300 13.416089 94.918424
559.203900 13.224060 95.182355
558.725300 13.033353 95.460318
558.246700 12.845026 95.743121
557.767900 12.654390 96.035641
557.289100 12.461960 96.332334
556.810200 12.267536 96.645700
556.331100 12.073987 96.963865
555.851900 11.876964 97.290035
555.372600 11.679546 97.624978
554.893200 11.487053 97.968176
554.413700 11.290026 98.322769
553.934100 11.094927 98.684494
553.454300 10.898011 99.067502
552.974500 10.697578 99.460343
552.494600 10.494961 99.868776
552.014500 10.293898 100.295957
551.534400 10.093165 100.739638
551.054100 9.894279 101.199187
550.573700 9.693114 101.669668
550.093300 9.494244 102.160883
549.612700 9.290239 102.667869
549.132000 9.085950 103.204613
548.651100 8.883607 103.764830
548.170200 8.680348 104.342064
547.689100 8.477922 104.952425
547.208000 8.273306 105.600607
546.726700 8.070982 106.275565
546.245400 7.870222 106.973224
545.763900 7.671706 107.707962
545.282300 7.472673 108.483893
544.800700 7.270580 109.299021
544.318800 7.072538 110.161716
543.836900 6.870510 111.080690
543.354900 6.672769 112.038948
542.872800 6.474593 113.067319
542.390500 6.280524 114.166322
541.908200 6.089151 115.315085
541.425700 5.899297 116.539153
540.943100 5.709684 117.839500
540.460400 5.521365 119.226799
539.977700 5.336838 120.710695
539.494800 5.156017 122.303608
539.011800 4.977867 124.023722
538.528600 4.802586 125.850231
538.045400 4.632258 127.801423
537.562100 4.467149 129.918467
537.078600 4.309549 132.192765
536.595000 4.154301 134.643933
536.111400 4.009479 137.287205
535.627600 3.873819 140.140919
535.143700 3.747568 143.171391
534.659700 3.630689 146.390815
534.175600 3.526994 149.821477
533.691300 3.434289 153.427807
533.207000 3.355459 157.264727
532.722600 3.291394 161.232093
532.238000 3.242644 165.311261
531.753400 3.211424 169.626284
531.268600 3.197474 173.961645
530.783700 3.201284 178.400157
530.298700 3.224486 182.738686
529.813600 3.264096 187.019169
529.328400 3.319745 191.199466
528.843000 3.392246 195.161253
528.357600 3.481704 199.068127
527.872000 3.586271 202.683403
527.386400 3.703821 206.134438
526.900600 3.833614 209.385513
526.414700 3.972148 212.393401
525.928700 4.120713 215.213815
525.442600 4.280565 217.851917
524.956400 4.443757 220.243690
524.470000 4.612957 222.451979
523.983600 4.794042 224.571090
523.497100 4.985443 226.564004
523.010400 5.177890 228.393195
522.523600 5.376326 230.127322
522.036700 5.574753 231.721343
521.549700 5.778369 233.215710
521.062600 5.984836 234.617867
520.575400 6.192668 235.918987
520.088100 6.410458 237.159280
519.600600 6.627449 238.329961
519.113100 6.847673 239.424435
518.625400 7.070429 240.460198
518.137700 7.289015 241.411038
517.649800 7.515635 242.341164
517.161800 7.740842 243.216724
516.673700 7.972625 244.057705
516.185500 8.203795 244.848394
515.697100 8.437768 245.606846
515.208700 8.671753 246.319703
514.720200 8.909190 247.010308
514.231400 9.150419 247.679944
513.742700 9.385831 248.292379
513.253800 9.627512 248.903237
512.764800 9.861090 249.463297
512.275700 10.094188 250.013631
511.786400 10.335978 250.552703
511.297100 10.574347 251.065198
510.807600 10.809010 251.561281
510.318100 11.051798 252.031643
509.828400 11.289229 252.487813
509.338600 11.527195 252.926673
508.848800 11.766815 253.351839
508.358700 12.009804 253.769674
507.868600 12.250621 254.169101
507.378400 12.494098 254.563787
506.888000 12.730597 254.924038
506.397600 12.977823 255.281535
505.907000 13.215413 255.629603
505.416300 13.462576 255.978078
504.925500 13.711586 256.316376
504.434600 13.957901 256.634582
503.943600 14.197449 256.947798
503.452500 14.434453 257.241602
502.961200 14.682661 257.541908
502.469800 14.927604 257.830564
501.978400 15.168275 258.120008
501.486800 15.408302 258.404631
500.995100 15.651832 258.680336
500.503300 15.905524 258.946015
500.011400 16.146155 259.207976
499.519300 16.394033 259.468065
499.027200 16.631606 259.715273
498.534900 16.871965 259.958639
498.042600 17.116725 260.199735
497.550100 17.357071 260.427740
497.057500 17.606495 260.658071
496.564800 17.858078 260.894165
496.072000 18.104635 261.108151
495.579000 18.351092 261.330247
495.086000 18.602637 261.542435
494.592800 18.837446 261.744303
494.099500 19.074676 261.945586
493.606200 19.305482 262.140111
493.112700 19.542407 262.334934
492.619000 19.795230 262.532080
492.125300 20.043978 262.725853
491.631500 20.280498 262.913563
491.137500 20.526276 263.104100
490.643500 20.770591 263.288212
490.149300 21.012249 263.473614
489.655000 21.259014 263.655720
489.160600 21.506035 263.837062
488.666100 21.751057 264.007709
488.171400 22.004307 264.175729
487.676700 22.255351 264.341671
487.181800 22.498450 264.505659
486.686900 22.745612 264.667464
486.191800 22.987643 264.831614
485.696600 23.221449 264.987623
485.201300 23.487063 265.142503
484.705800 23.731320 265.297813
484.210300 23.980815 265.447477
483.714600 24.244139 265.596835
483.218900 24.501695 265.746950
482.723000 24.757085 265.899892
482.227000 25.000256 266.042258
481.730900 25.254092 266.182731
481.234600 25.514027 266.322714
480.738300 25.778122 266.466606
480.241900 26.037799 266.607436
479.745300 26.300432 266.746492
479.248600 26.555583 266.885101
478.751800 26.826914 267.022133
478.254900 27.080967 267.156218
477.757900 27.338559 267.288597
477.260800 27.596845 267.418878
476.763500 27.860965 267.552282
476.266200 28.127514 267.679794
475.768700 28.373535 267.808830
475.271100 28.617343 267.938192
474.773400 28.860375 268.065275
474.275600 29.116538 268.198786
473.777600 29.340850 268.329992
473.279600 29.542072 268.452865
472.781400 29.765208 268.578814
472.283100 29.957718 268.708459
471.784800 30.148093 268.838304
471.286300 30.361181 268.960563
470.787600 30.545887 269.084297
470.288900 30.754939 269.213997
469.790000 30.956013 269.337118
469.291100 31.121950 269.468647
468.792000 31.269171 269.587813
468.292800 31.422075 269.706577
467.793500 31.573641 269.830029
467.294100 31.731129 269.957091
466.794500 31.874883 270.083049
466.294900 32.032857 270.213435
465.795100 32.158514 270.339926
465.295200 32.278552 270.471435
464.795200 32.409128 270.598317
464.295100 32.525709 270.728840
463.794900 32.593860 270.854294
463.294600 32.671446 270.984167
462.794100 32.734489 271.107478
462.293500 32.783372 271.222017
461.792800 32.823803 271.351033
461.292100 32.880204 271.477847
460.791100 32.940441 271.604562
460.290100 32.989627 271.719846
459.788900 33.035619 271.844882
459.287700 33.070553 271.964866
458.786300 33.105008 272.086836
458.284800 33.122857 272.205493
457.783200 33.111871 272.330348
457.281500 33.061955 272.455477
456.779600 33.069291 272.579367
456.277700 33.090567 272.710393
455.775600 33.054145 272.839488
455.273400 33.029251 272.961102
454.771100 33.038883 273.079499
454.268700 33.028483 273.193636
453.766200 33.091404 273.305325
453.263500 33.127117 273.417626
452.760800 33.188713 273.526546
452.257900 33.244414 273.635824
451.754900 33.305519 273.742971
451.251800 33.366919 273.849933
450.748500 33.449463 273.955272
450.245200 33.506479 274.059647
449.741700 33.578317 274.164212
449.238200 33.658966 274.265348
448.734500 33.734239 274.367464
448.230700 33.818830 274.467352
447.726700 33.922213 274.566447
447.222700 34.017932 274.664383
446.718600 34.093020 274.762463
446.214300 34.200068 274.858435
445.709900 34.308034 274.953732
445.205400 34.420082 275.047935
444.700800 34.532314 275.141111
444.196000 34.649942 275.233727
443.691200 34.768391 275.325077
443.186200 34.894390 275.415518
442.681200 35.037105 275.504209
442.175900 35.170383 275.593185
441.670600 35.304013 275.680756
441.165200 35.456004 275.767704
440.659600 35.609518 275.853389
440.154000 35.753035 275.939235
439.648200 35.753035 275.939235
439.648200 45.000000 198.473946
999.792500 45.000000 80.690672
