Source : SiO2_2mm.M1.11h 57mn 22s.spe
Spectrum : 1

Wavelength	Psi	Delta
549.6127	58.557	85.124
549.1320	61.202	84.909
548.6511	64.097	84.580
548.1702	67.234	84.075
547.6891	70.664	83.267
547.2080	74.366	81.955
546.7267	78.361	79.527
546.2454	82.447	74.205
545.7639	86.450	55.683
545.2823	87.548	322.707
544.8007	83.794	287.927
544.3188	79.678	280.451
543.8369	75.651	277.373
543.3549	71.822	275.737
542.8728	68.220	274.741
542.3905	64.882	274.070
541.9082	61.777	273.600
541.4257	58.908	273.251
540.9431	56.274	272.979
540.4604	53.819	272.761
539.9777	51.560	272.585
539.4948	49.503	272.435
539.0118	47.629	272.291
538.5286	45.905	272.157
538.0454	44.303	272.021
537.5621	42.810	271.879
537.0786	41.432	271.734
536.5950	40.151	271.574
536.1114	38.948	271.398
535.6276	37.813	271.199
535.1437	36.768	270.987
534.6597	35.750	270.759
534.1756	34.792	270.509
533.6913	33.854	270.225
533.2070	32.977	269.905
532.7226	32.122	269.550
532.2380	31.298	269.166
531.7534	30.490	268.735
531.2686	29.690	268.262
530.7837	28.950	267.736
530.2987	28.230	267.164
529.8136	27.494	266.527
529.3284	26.771	265.821
528.8430	26.051	265.039
528.3576	25.353	264.177
527.8720	24.654	263.239
527.3864	23.960	262.213
526.9006	23.239	261.086
526.4147	22.513	259.840
525.9287	21.803	258.476
525.4426	21.075	256.993
524.9564	20.351	255.366
524.4700	19.629	253.599
523.9836	18.891	251.683
523.4971	18.144	249.632
523.0104	17.408	247.407
522.5236	16.670	245.014
522.0367	15.913	242.408
521.5497	15.152	239.495
521.0626	14.373	236.234
520.5754	13.605	232.622
520.0881	12.869	228.599
519.6006	12.173	224.099
519.1131	11.504	219.083
518.6254	10.894	213.449
518.1377	10.365	207.141
517.6498	9.933	200.269
517.1618	9.639	192.907
516.6737	9.471	185.025
516.1855	9.426	176.880
515.6971	9.544	168.721
515.2087	9.828	160.936
514.7202	10.254	153.714
514.2314	10.761	147.115
513.7427	11.380	141.171
513.2538	12.086	135.770
512.7648	12.857	130.991
512.2757	13.662	126.782
511.7864	14.517	123.006
511.2971	15.337	119.710
510.8076	16.247	116.602
510.3181	17.126	113.950
509.8284	17.996	111.546
509.3386	18.867	109.359
508.8488	19.741	107.430
508.3587	20.617	105.682
507.8686	21.458	104.159
507.3784	22.243	102.828
506.8880	23.076	101.603
506.3976	23.880	100.481
505.9070	24.713	99.452
505.4163	25.477	98.568
504.9255	26.262	97.736
504.4346	27.063	96.978
503.9436	27.816	96.274
503.4525	28.554	95.636
502.9612	29.308	95.026
502.4698	30.066	94.444
501.9784	30.883	93.882
501.4868	31.659	93.347
500.9951	32.491	92.847
500.5033	33.400	92.380
500.0114	34.388	91.925
499.5193	35.369	91.499
499.0272	36.392	91.087
498.5349	37.560	90.696
498.0426	38.837	90.327
497.5501	40.096	89.974
497.0575	41.477	89.646
496.5648	42.910	89.336
496.0720	44.527	89.036
495.5790	46.276	88.739
495.0860	48.195	88.456
494.5928	50.331	88.157
494.0995	52.669	87.865
493.6062	55.351	87.548
493.1127	58.354	87.171
492.6190	61.587	86.696
492.1253	65.296	86.055
491.6315	69.674	85.074
491.1375	74.744	83.349
490.6435	80.268	79.520
490.1493	86.044	63.791
489.6550	86.974	304.191
489.1606	81.589	281.230
488.6661	75.963	276.327
488.1714	70.779	274.291
487.6767	65.908	273.134
487.1818	61.618	272.367
486.6869	58.012	271.804
486.1918	54.900	271.335
485.6966	52.017	270.916
485.2013	49.433	270.485
484.7058	47.145	270.074
484.2103	45.100	269.651
483.7146	43.307	269.198
483.2189	41.624	268.710
482.7230	40.174	268.210
482.2270	38.752	267.673
481.7309	37.396	267.095
481.2346	36.120	266.468
480.7383	34.956	265.825
480.2419	33.875	265.176
479.7453	32.853	264.464
479.2486	31.906	263.766
478.7518	30.960	263.037
478.2549	30.014	262.243
477.7579	29.128	261.436
477.2608	28.235	260.595
476.7635	27.335	259.653
476.2662	26.451	258.719
475.7687	25.608	257.786
475.2711	24.729	256.809
474.7734	23.891	255.807
474.2756	23.053	254.804
473.7776	22.140	253.637
473.2796	21.170	252.248
472.7814	20.205	250.781
472.2831	19.218	249.132
471.7848	18.129	247.042
471.2863	17.048	244.856
470.7876	15.918	242.167
470.2889	14.763	238.980
469.7900	13.638	235.135
469.2911	12.485	230.265
468.7920	11.367	224.157
468.2928	10.388	216.765
467.7935	9.570	207.941
467.2941	8.941	197.185
466.7945	8.646	185.516
466.2949	8.675	173.494
465.7951	9.051	161.782
465.2952	9.735	151.521
464.7952	10.654	143.148
464.2951	11.685	136.569
463.7949	12.818	131.056
463.2946	14.008	126.662
462.7941	15.226	122.952
462.2935	16.461	119.830
461.7928	17.697	117.288
461.2921	18.878	115.167
460.7911	20.015	113.337
460.2901	21.131	111.658
459.7889	22.210	110.021
459.2877	23.226	108.499
458.7863	24.238	106.917
458.2848	25.199	105.403
457.7832	26.152	103.869
457.2815	27.111	102.401
456.7796	28.043	100.973
456.2777	28.923	99.629
455.7756	29.809	98.353
455.2734	30.731	97.139
454.7711	31.676	95.992
454.2687	32.665	94.977
453.7662	33.742	94.532
453.2635	34.878	94.134
452.7608	36.093	93.804
452.2579	37.312	93.537
451.7549	38.565	93.333
451.2518	39.970	93.203
450.7485	41.442	93.141
450.2452	43.123	93.102
449.7417	44.958	93.128
449.2382	47.002	93.233
448.7345	49.245	93.405
448.2307	51.852	93.703
447.7267	54.569	94.175
447.2227	58.009	94.913
446.7186	61.916	96.062
446.2143	66.709	97.965
445.7099	72.544	101.687
445.2054	79.018	110.625
444.7008	84.927	146.934
444.1960	83.002	229.016
443.6912	75.991	249.308
443.1862	69.131	255.433
442.6812	63.071	258.017
442.1759	58.358	259.194
441.6706	54.694	259.654
441.1652	51.516	259.711
440.6596	48.594	259.472
440.1540	45.751	258.962
439.6482	45.751	258.962

