Resultados del Stack: Ajuste_muestra2_2try
Fecha: 2026-06-08 17:23:42
ID: 6

información del stack
=====================

Material: air
Modelo de Dispersión: None

Material: T1_porosa
Modelo de Dispersión: bruggeman
Espesor: 15.26 nm
Parámetros del Modelo: {'f_air': 0.14012753631896632, 'linked_to': 'T1_densa', 'f_optimized': 1.0}

Material: T1_densa
Modelo de Dispersión: cauchy
Espesor: 91.24 nm
Parámetros del Modelo: {'A': 2.946776532748256, 'B': 47.55137940203669, 'C': -35.2978628930602}

Material: Si
Modelo de Dispersión: None

=====================

wl,best_Ic,best_Is,Ic_exp,Is_exp
809.343,-0.31002684705714745,0.05489208008363026,-0.2875749814423466,0.05904112736984239
808.92,-0.3101382935944615,0.05507333118771424,-0.28784229853249804,0.05923214649505672
808.4969,-0.3102490746720748,0.05525454671687439,-0.28802129072016347,0.05952053265915937
808.0738,-0.31035915576416157,0.05543568451639803,-0.2879226653139966,0.05966784444911202
807.6505,-0.3104685875339217,0.0556168248975799,-0.2880144196049863,0.059718315997109
807.2271,-0.3105773425341923,0.05579791969155534,-0.2881047491817825,0.059611186954181286
806.8036,-0.3106854194445476,0.05597896351730266,-0.28841712872037595,0.05991207914558457
806.3802,-0.3107927664305422,0.056159865532347836,-0.288761706969483,0.06005726355955974
805.9564,-0.31089977287802123,0.05634077378388073,-0.28906197717085125,0.06025130923784019
805.5327,-0.311008351577686,0.056521016981388984,-0.2893979159351124,0.060273899457652554
805.1089,-0.31111625103798163,0.05670120830747152,-0.2897021110322385,0.06061163758026519
804.685,-0.31124070572284535,0.056877632049060885,-0.2901051428245702,0.06080166637202202
804.261,-0.3113704637055859,0.05705287519375305,-0.29016084369204315,0.06086092242794832
803.8369,-0.3114995673031383,0.05722823996227682,-0.2904597897471541,0.06089716397601568
803.4127,-0.31162801432558096,0.05740372142672198,-0.2908501955392927,0.06098431504868015
802.9884,-0.31175580235133776,0.057579314807755376,-0.2910256579772531,0.061121862959877
802.564,-0.3118829204580347,0.057755021465533594,-0.2912897763800127,0.0611614092274979
802.1396,-0.3120093457947213,0.057930788317624965,-0.29120639318120706,0.06123411893994027
801.715,-0.3121351421010443,0.05810668865249955,-0.2912379361685459,0.061246059552778065
