# lams, desv_psi, desv_delta
608.850200 1.512173 0.616526
608.382900 1.514726 0.620560
607.915500 1.519040 0.623075
607.448000 1.522750 0.628058
606.980400 1.526186 0.632950
606.512700 1.529321 0.637935
606.044900 1.532483 0.643441
605.577000 1.534767 0.649899
605.108900 1.536451 0.653888
604.640800 1.538737 0.659785
604.172600 1.542500 0.664771
603.704200 1.546197 0.668159
603.235800 1.549620 0.669635
602.767300 1.553064 0.672628
602.298600 1.555336 0.678175
601.829800 1.557314 0.683523
601.361000 1.559001 0.691544
600.892000 1.561578 0.697418
600.422900 1.565877 0.704710
599.953700 1.568753 0.712020
599.484400 1.570768 0.718496
599.015000 1.572471 0.724458
598.545500 1.575050 0.730026
598.075900 1.578496 0.736472
597.606200 1.581378 0.742350
597.136400 1.583974 0.748399
596.666400 1.586861 0.755205
596.196400 1.589166 0.763734
595.726300 1.590603 0.769374
595.256000 1.594353 0.779418
594.785700 1.598972 0.788977
594.315200 1.602436 0.799112
593.844700 1.605324 0.806679
593.374000 1.609658 0.816727
592.903200 1.612264 0.828289
592.432300 1.615441 0.838853
591.961300 1.620356 0.849486
591.490200 1.622962 0.860983
591.019000 1.625863 0.870966
590.547700 1.629619 0.880401
590.076300 1.633953 0.891482
589.604800 1.638864 0.900018
589.133100 1.643492 0.911651
588.661400 1.648139 0.921477
588.189600 1.651626 0.931727
587.717600 1.656833 0.942780
587.245500 1.660887 0.954082
586.773400 1.664646 0.964448
586.301100 1.669855 0.971041
585.828700 1.675938 0.980058
585.356300 1.680587 0.990414
584.883700 1.686095 1.001560
584.410900 1.690730 1.013705
583.938200 1.695348 1.026373
583.465200 1.698550 1.043839
582.992200 1.701175 1.058838
582.519100 1.703205 1.074357
582.045800 1.706110 1.093193
581.572500 1.709892 1.106339
581.099100 1.714253 1.122476
580.625500 1.719448 1.141228
580.151900 1.723532 1.160257
579.678000 1.726718 1.182848
579.204200 1.730504 1.202650
578.730200 1.734568 1.224398
578.256100 1.740340 1.245520
577.781900 1.744681 1.269263
577.307600 1.748144 1.291854
576.833200 1.753087 1.317751
576.358600 1.756299 1.344595
575.884000 1.760063 1.374243
575.409300 1.763854 1.404148
574.934400 1.767069 1.434246
574.459500 1.769405 1.467148
573.984400 1.773199 1.499587
573.509200 1.776084 1.531229
573.033900 1.779576 1.567187
572.558600 1.782795 1.603945
572.083100 1.785984 1.642839
571.607500 1.788596 1.686014
571.131800 1.791451 1.725703
570.655900 1.793789 1.772558
570.180100 1.796432 1.819328
569.704000 1.799045 1.865059
569.227800 1.803084 1.915465
568.751600 1.805729 1.968039
568.275300 1.807764 2.018708
567.798800 1.810715 2.075909
567.322200 1.812175 2.134470
566.845500 1.814822 2.197838
566.368700 1.816588 2.260782
565.891800 1.818013 2.328588
565.414900 1.818896 2.400095
564.937700 1.820121 2.473338
564.460500 1.820157 2.553932
563.983200 1.820464 2.639993
563.505700 1.820501 2.733313
563.028200 1.820771 2.826946
562.550500 1.820194 2.926291
562.072800 1.820231 3.028460
561.594800 1.820231 3.143539
561.116900 1.820231 3.257469
560.638800 1.818501 3.382319
560.160600 1.817616 3.507989
559.682300 1.815886 3.649515
559.203900 1.813271 3.799666
558.725300 1.811503 3.959183
558.246700 1.807464 4.127660
557.767900 1.804543 4.312350
557.289100 1.799927 4.509654
556.810200 1.794698 4.716489
556.331100 1.789740 4.942102
555.851900 1.784207 5.179147
555.372600 1.776128 5.437002
554.893200 1.768593 5.712850
554.413700 1.761296 6.009946
553.934100 1.752880 6.320640
553.454300 1.744769 6.662663
552.974500 1.733742 7.029367
552.494600 1.720956 7.424940
552.014500 1.707899 7.849930
551.534400 1.693389 8.316018
551.054100 1.675696 8.807394
550.573700 1.656277 9.334322
550.093300 1.635688 9.918723
549.612700 1.611068 10.527877
549.132000 1.585556 11.185213
548.651100 1.557196 11.893826
548.170200 1.523940 12.641735
547.689100 1.488698 13.445634
547.208000 1.450909 14.306339
546.726700 1.407695 15.195144
546.245400 1.361381 16.127957
545.763900 1.311107 17.104660
545.282300 1.254962 18.107248
544.800700 1.194627 19.118921
544.318800 1.129285 20.147325
543.836900 1.057087 21.157042
543.354900 0.980868 22.138716
542.872800 0.899459 23.094322
542.390500 0.815825 23.958692
541.908200 0.728149 24.740015
541.425700 0.636837 25.413157
540.943100 0.544114 25.980742
540.460400 0.451626 26.423614
539.977700 0.361501 26.726837
539.494800 0.279650 26.877561
539.011800 0.221766 26.874058
538.528600 0.204099 26.755945
538.045400 0.238923 26.483211
537.562100 0.306279 26.081388
537.078600 0.386504 25.549535
536.595000 0.472114 24.920022
536.111400 0.557121 24.199597
535.627600 0.641483 23.404385
535.143700 0.722087 22.556655
534.659700 0.799176 21.681251
534.175600 0.870741 20.756615
533.691300 0.937591 19.827655
533.207000 0.998646 18.880536
532.722600 1.057376 17.988994
532.238000 1.111991 17.103577
531.753400 1.161952 16.230739
531.268600 1.208457 15.390087
530.783700 1.251083 14.585102
530.298700 1.289804 13.840787
529.813600 1.327046 13.114874
529.328400 1.359016 12.419133
528.843000 1.388572 11.785454
528.357600 1.417171 11.168409
527.872000 1.442227 10.600761
527.386400 1.466701 10.072614
526.900600 1.487934 9.583820
526.414700 1.506933 9.126813
525.928700 1.526671 8.693492
525.442600 1.542424 8.288757
524.956400 1.554965 7.914325
524.470000 1.567509 7.566464
523.983600 1.579485 7.237671
523.497100 1.591825 6.919285
523.010400 1.602039 6.628049
522.523600 1.613296 6.353847
522.036700 1.621437 6.095485
521.549700 1.629425 5.850441
521.062600 1.635854 5.615152
520.575400 1.640059 5.406219
520.088100 1.644718 5.194624
519.600600 1.647780 5.001258
519.113100 1.653068 4.826340
518.625400 1.656702 4.645651
518.137700 1.660126 4.499127
517.649800 1.664692 4.351917
517.161800 1.667607 4.206343
516.673700 1.671332 4.074398
516.185500 1.672834 3.949945
515.697100 1.674186 3.824400
515.208700 1.674967 3.704565
514.720200 1.675327 3.587825
514.231400 1.675838 3.482422
513.742700 1.676770 3.382788
513.253800 1.675513 3.287779
512.764800 1.675820 3.201166
512.275700 1.675458 3.117756
511.786400 1.673746 3.038097
511.297100 1.672299 2.961576
510.807600 1.671937 2.880425
510.318100 1.671157 2.808540
509.828400 1.668361 2.744438
509.338600 1.667220 2.677751
508.848800 1.664005 2.617129
508.358700 1.659859 2.554487
507.868600 1.656702 2.498484
507.378400 1.654478 2.444212
506.888000 1.650542 2.388500
506.397600 1.647899 2.334810
505.907000 1.645316 2.283132
505.416300 1.637957 2.232332
504.925500 1.634023 2.182395
504.434600 1.633241 2.133920
503.943600 1.630026 2.092643
503.452500 1.626728 2.048772
502.961200 1.624297 2.004596
502.469800 1.620859 1.964211
501.978400 1.616358 1.923220
501.486800 1.614143 1.883980
500.995100 1.609643 1.842444
500.503300 1.606214 1.803507
500.011400 1.603214 1.764621
499.519300 1.600363 1.732365
499.027200 1.595865 1.700999
498.534900 1.591013 1.664705
498.042600 1.587443 1.631505
497.550100 1.584446 1.600614
497.057500 1.578512 1.573788
496.564800 1.574370 1.543610
496.072000 1.569736 1.514207
495.579000 1.565813 1.487054
495.086000 1.559031 1.458327
494.592800 1.553747 1.430771
494.099500 1.547485 1.404616
493.606200 1.543699 1.380158
493.112700 1.540704 1.354509
492.619000 1.537271 1.327530
492.125300 1.530929 1.300377
491.631500 1.524416 1.280597
491.137500 1.518258 1.256016
490.643500 1.513765 1.232901
490.149300 1.509053 1.210410
489.655000 1.505268 1.187031
489.160600 1.500203 1.165221
488.666100 1.494214 1.144727
488.171400 1.487482 1.126331
487.676700 1.481408 1.106992
487.181800 1.475418 1.087859
486.686900 1.468771 1.070564
486.191800 1.460846 1.051746
485.696600 1.455563 1.031670
485.201300 1.447553 1.014532
484.705800 1.441479 0.996870
484.210300 1.435709 0.981419
483.714600 1.427698 0.963759
483.218900 1.420699 0.944681
482.723000 1.412774 0.929375
482.227000 1.405860 0.914476
481.730900 1.397936 0.898545
481.234600 1.389925 0.883455
480.738300 1.381914 0.870339
480.241900 1.372979 0.857026
479.745300 1.366637 0.840882
479.248600 1.360649 0.827098
478.751800 1.352857 0.810848
478.254900 1.345946 0.796489
477.757900 1.337801 0.787526
477.260800 1.332036 0.773487
476.763500 1.325609 0.760807
476.266200 1.317114 0.749629
475.768700 1.309985 0.736316
475.271100 1.300917 0.720435
474.773400 1.293217 0.709277
474.275600 1.286663 0.698326
473.777600 1.277121 0.689195
473.279600 1.268627 0.678398
472.781400 1.260482 0.666361
472.283100 1.253684 0.654737
471.784800 1.245869 0.641077
471.286300 1.238297 0.629891
470.787600 1.231978 0.618579
470.288900 1.225780 0.606116
469.790000 1.216143 0.595925
469.291100 1.210056 0.589001
468.792000 1.203632 0.578512
468.292800 1.195830 0.569163
467.793500 1.191356 0.556248
467.294100 1.184476 0.545621
466.794500 1.178857 0.532962
466.294900 1.171282 0.518618
465.795100 1.166120 0.509431
465.295200 1.160730 0.497630
464.795200 1.156141 0.487874
464.295100 1.151782 0.474736
463.794900 1.148685 0.466441
463.294600 1.143412 0.456812
462.794100 1.137232 0.445967
462.293500 1.132998 0.440105
461.792800 1.126129 0.430293
461.292100 1.118092 0.421861
460.791100 1.111204 0.411523
460.290100 1.106738 0.403473
459.788900 1.099977 0.395638
459.287700 1.095618 0.385421
458.786300 1.089069 0.377903
458.284800 1.084968 0.367525
457.783200 1.081993 0.357980
457.281500 1.077635 0.345028
456.779600 1.076590 0.338380
456.277700 1.070744 0.327115
455.775600 1.066282 0.319314
455.273400 1.064928 0.310640
454.771100 1.061518 0.302533
454.268700 1.056685 0.294741
453.766200 1.052901 0.284933
453.263500 1.048780 0.274848
452.760800 1.044759 0.265331
452.257900 1.041212 0.254682
451.754900 1.037428 0.244594
451.251800 1.033644 0.234236
450.748500 1.029860 0.223885
450.245200 1.026077 0.213542
449.741700 1.022293 0.202897
449.238200 1.018509 0.192572
448.734500 1.015300 0.181364
448.230700 1.011516 0.170814
447.726700 1.008069 0.159632
447.222700 1.004859 0.149038
446.718600 1.001412 0.137652
446.214300 0.998203 0.126303
445.709900 0.994756 0.115214
445.205400 0.991546 0.103963
444.700800 0.987763 0.092414
444.196000 0.984315 0.081347
443.691200 0.981443 0.070031
443.186200 0.978234 0.058825
442.681200 0.974787 0.048170
442.175900 0.971914 0.037634
441.670600 0.968705 0.029297
441.165200 0.965595 0.023861
440.659600 0.962386 0.024826
440.154000 0.959514 0.031214
439.648200 0.959514 0.031214
439.648200 0.461607 0.951870
999.792500 0.549131 0.757439
